track_id,popularity,duration_ms,explicit,danceability,energy,loudness,tempo,speechiness,acousticness,instrumentalness,liveness,valence,mode,key,time_signature
3FRARAKLpHw3er9ZaTwaHO,53,198786,False,0.534,0.359,-9.311,131.804,0.0296,0.449,1.2e-05,0.331,0.267,1,0,4
2Dzhwe90lhHXVU6lk7Nx0H,55,226640,False,0.378,0.52,-10.965,73.744,0.0382,0.777,0.0888,0.0979,0.357,1,11,4
12niARgkwxGsklcEwh6GlG,66,203869,False,0.606,0.349,-13.967,80.071,0.0319,0.764,0.306,0.112,0.156,1,4,4
0v0pc1lIt5p6EBX7pnfOGF,49,317441,False,0.486,0.555,-9.466,77.987,0.0271,0.818,0.00269,0.109,0.0992,1,2,4
5wQci5VCUjdbKnRD61XYwu,60,261640,False,0.577,0.446,-11.343,81.005,0.0313,0.554,0.0782,0.116,0.262,1,6,4
0HQnJee8ShSDu2AYwibxst,38,211933,False,0.59,0.407,-9.079,145.852,0.0361,0.861,9.95e-06,0.094,0.276,1,4,4
4VoJCUgNmnqG2qF0peDBkw,67,218800,False,0.538,0.315,-10.057,91.921,0.0291,0.96,0.00596,0.0979,0.4,1,0,3
7xLhousIHDxoGgeJNhO4Ye,57,233266,False,0.447,0.158,-7.571,140.942,0.036,0.872,1.58e-06,0.0816,0.142,1,2,3
1bhpBRCLsVg3p7BWARbaDS,60,156453,False,0.401,0.58,-6.86,173.277,0.0541,0.906,0.217,0.134,0.526,1,7,3
6NSlOEEtWlqvEFrjQsry77,64,165133,False,0.502,0.311,-13.421,107.612,0.0285,0.617,4.32e-05,0.129,0.4,1,1,4
1HqVCK9h4LiJ61aRrrKTAt,0,216626,False,0.678,0.612,-9.764,118.381,0.0339,0.1,0.316,0.164,0.857,1,4,4
0wP19iM8ULJyV0r0LFDsDv,0,251426,False,0.65,0.406,-13.492,79.642,0.0761,0.568,0.0,0.484,0.862,1,7,4
27Fq4XyOkogdGLcfsVdjFb,0,209293,False,0.649,0.399,-7.894,97.498,0.0256,0.184,0.000108,0.113,0.342,1,6,3
45jGOHwYKgsRYbAJ8DR61d,61,308146,False,0.523,0.445,-6.359,78.957,0.0329,0.188,0.0,0.18,0.336,1,10,4
4iObEYRE4FLm0D90gmZFef,50,221170,False,0.538,0.162,-13.31,94.981,0.0299,0.847,0.0,0.114,0.366,1,5,4
3akr0ZrJxLMBLIFeNNKffW,47,330786,False,0.519,0.429,-7.707,129.491,0.0317,0.658,0.0,0.111,0.396,0,11,4
7BRwh1bemr9rFMDeTbcy5S,58,234135,False,0.585,0.103,-12.682,133.057,0.0309,0.801,0.0,0.126,0.179,1,7,4
3rzRo91l4htQvMXhsiECAX,30,173250,False,0.578,0.763,-4.824,96.808,0.0998,0.0916,2.8e-06,0.0743,0.394,1,2,4
0v1vufjir4OE4iRckLMoLd,52,336619,False,0.223,0.891,-3.626,159.888,0.138,0.325,0.0,0.287,0.333,0,1,4
4vAnqYqm1DOo5IDVcxORX3,55,144830,False,0.382,0.157,-16.157,136.11,0.0361,0.878,0.000473,0.112,0.224,1,1,4
2X5AFygz5SDYlXagyPw8kX,67,221538,False,0.642,0.374,-10.606,129.863,0.032,0.423,1.54e-06,0.435,0.0979,1,5,4
13GvSZgg9LOs3M9uGbWsPE,45,192972,False,0.436,0.239,-12.83,73.761,0.0282,0.861,8.48e-05,0.0902,0.137,1,7,4
4cR4nao0hqqBtklQmGVqbe,56,278640,False,0.702,0.326,-6.638,79.904,0.0272,0.705,0.0,0.168,0.628,1,1,4
4x7AdVDV9IFWp8pg4LMz90,37,212864,False,0.593,0.292,-12.755,111.121,0.0364,0.828,0.0,0.174,0.375,1,11,4
5eNYumDY5PCXtKKJ0SWg2r,54,219466,False,0.285,0.186,-12.729,153.848,0.0288,0.76,7.3e-05,0.104,0.203,1,1,4
6dwkFmLUz6hx2CZG2EqLol,66,249120,False,0.636,0.625,-7.895,93.931,0.0277,0.222,5.35e-05,0.119,0.342,1,11,4
7aohwSiTDju51QmC54AUba,63,148400,False,0.698,0.285,-7.632,135.027,0.0553,0.927,0.0,0.0883,0.53,1,0,4
7g3ryXLtXExZ0OFCj17Ae1,58,244800,False,0.601,0.439,-7.589,99.976,0.0269,0.0642,0.0,0.0942,0.275,1,8,4
5MrgVJzR1du1gz8XWe4m28,55,270840,False,0.332,0.298,-14.174,83.555,0.0569,0.875,0.00784,0.114,0.243,1,4,4
5auMzVHFr5Zfw6IbKarZ56,65,279826,False,0.386,0.452,-7.715,169.837,0.0278,0.417,0.0,0.0881,0.287,1,2,3
63bmIgH9sS6sX5Sc7MetGq,69,244067,False,0.62,0.668,-5.719,118.013,0.0305,0.088,0.0,0.362,0.183,1,9,4
3ZjSJv88euP3CdvTg07dZL,44,214738,False,0.394,0.281,-11.12,90.044,0.0414,0.826,0.0,0.0854,0.485,1,9,4
14BMBNRzv24eG6OKoIgPfP,39,207677,False,0.59,0.552,-10.496,155.101,0.0407,0.654,0.000359,0.128,0.635,1,7,5
5pEmeoMUW38w1oU3kPelvR,54,265506,False,0.539,0.717,-7.385,117.973,0.031,0.000298,0.111,0.125,0.212,1,3,4
2h3VsZVKQeT0yLNQtCIRjn,44,188494,False,0.543,0.138,-14.331,115.65,0.0531,0.791,0.0,0.185,0.3,1,0,4
1dcNEEtODRVZEevQ20Cgmy,70,210354,False,0.62,0.547,-6.772,98.032,0.0248,0.112,0.0,0.19,0.208,1,1,4
6huS9u0BDfeQHq0lObNLPl,64,200706,False,0.761,0.311,-10.597,109.891,0.0692,0.647,0.0,0.15,0.553,1,5,4
14NiShC5b46yQxBN1mu9VJ,40,199256,False,0.674,0.122,-17.963,130.014,0.0427,0.882,0.0,0.139,0.339,1,1,4
3DyhwZyBFedvnt68fMi6vf,47,205666,False,0.429,0.358,-9.076,134.279,0.0346,0.614,0.0,0.0875,0.187,1,0,4
6kRZfOZSuoi0Htg6gROKDz,40,229573,False,0.456,0.101,-11.75,139.896,0.038,0.876,1.74e-06,0.0776,0.155,1,2,3
5e9DrLUUZraUE7mmniufjn,55,240952,False,0.647,0.567,-8.971,125.871,0.0328,0.0318,0.0,0.133,0.374,1,1,4
2z3HKlpENvfz1Am2MNF2pL,57,199594,False,0.322,0.213,-14.915,160.389,0.0318,0.611,0.0,0.113,0.16,0,10,4
33JX2be3eKVhl5xk8YQhVc,48,317280,False,0.482,0.381,-13.93,81.712,0.0311,0.455,0.00295,0.114,0.42,1,2,4
29Ns3avs48iQhNQgrHMEkm,54,231965,False,0.393,0.207,-11.865,163.99,0.0392,0.877,0.0,0.104,0.262,1,10,4
2XDxQ3VzovLzh60zgOaNEi,53,200800,False,0.423,0.207,-8.811,149.664,0.0289,0.887,0.0,0.0948,0.209,1,7,4
0J4sK2VO75cRSVoj0FokQn,60,261665,False,0.522,0.152,-14.996,144.055,0.0303,0.788,2.37e-05,0.148,0.133,1,2,4
7bpR5j22mNID1pXwgRcZP1,54,231605,False,0.547,0.313,-7.982,133.737,0.0315,0.612,7.97e-06,0.111,0.261,1,0,4
1U1GtaJeYwGsPgqV9Me5bb,62,306200,False,0.504,0.321,-13.807,170.134,0.0316,0.149,0.000107,0.147,0.577,1,7,3
34p2uL1CvmaHn3uLfOKt8d,51,224847,False,0.466,0.161,-14.498,139.167,0.0492,0.979,0.000238,0.231,0.171,1,7,3
2EKxmYmUdAVXlaHCnnW13o,61,250063,False,0.619,0.28,-10.238,129.948,0.0317,0.73,0.0,0.103,0.292,0,8,4
1jkBuvWI9IGEz9thXiKOlP,51,201933,False,0.596,0.429,-10.16,148.086,0.0377,0.775,0.0107,0.0962,0.229,1,3,4
7K36drJq6lInkW6Kkojucp,63,158013,False,0.645,0.169,-15.744,167.826,0.0317,0.844,0.00019,0.109,0.178,1,9,4
4PuUa8e5s7P3Zv1IdCGIsa,65,296386,False,0.522,0.256,-11.216,76.349,0.0258,0.86,0.000806,0.142,0.13,1,10,4
72SPsHheqN6J3sI520jT9E,64,160453,False,0.681,0.168,-13.397,128.615,0.0291,0.793,0.000134,0.109,0.29,1,7,4
52J3WARiRHMtXbFXUWrVgu,57,182442,False,0.736,0.364,-5.966,110.023,0.0349,0.741,0.0,0.0932,0.371,1,1,4
03VNgdCL9t8aPyvwZecglI,54,181360,False,0.451,0.528,-6.984,139.28,0.0364,0.366,0.0,0.0811,0.527,1,2,5
3M6NL7PxIDZ3ArfPrBUTUP,37,169318,True,0.371,0.674,-3.72,87.603,0.0488,0.169,0.0,0.0889,0.92,1,9,4
7jJH8F3PHlNvxfqEAAfFDl,63,218573,False,0.731,0.572,-7.889,154.038,0.0445,0.105,0.00012,0.133,0.947,0,6,4
6JNEDSev5Tp5VQR04SEBfV,53,149160,False,0.69,0.334,-5.626,74.721,0.066,0.947,0.0,0.0895,0.8,1,9,4
1gRa1tyGV1GY60QgU5DkQH,0,183293,False,0.594,0.307,-13.062,94.026,0.0249,0.796,0.0414,0.15,0.24,1,10,3
5DUAKXpyv3nL50PnAQbPS0,36,169266,True,0.608,0.917,-5.341,117.875,0.0601,0.236,0.0,0.13,0.936,1,11,4
6OCsvPU6P84wJ0erggCRv4,0,272640,False,0.687,0.494,-9.421,93.269,0.0505,0.324,5.5e-05,0.0867,0.621,1,1,1
7qJtNgmUyzy3R86vJwk9Wp,0,272640,False,0.687,0.494,-9.421,93.269,0.0505,0.324,5.5e-05,0.0867,0.621,1,1,1
6hy5eqMQ36KAChR1ZZ05zc,55,176509,False,0.652,0.15,-12.699,104.018,0.0363,0.923,0.0,0.102,0.361,1,5,3
4Gcx0DkgBVticyPDpezwg5,57,179886,False,0.765,0.241,-8.865,123.95,0.0373,0.873,0.0,0.111,0.182,1,4,4
0fUB9bwvKLRpOB18YZHz5N,54,184200,False,0.589,0.249,-10.086,150.096,0.0329,0.717,0.0,0.106,0.363,1,2,3
0I0l2Oo5zjpCEphpDJL0Pm,44,447306,False,0.588,0.604,-7.602,92.02,0.024,0.343,6.86e-05,0.252,0.351,1,9,4
4v0RBzYNzTknP6d0zN2VQb,51,108346,False,0.735,0.203,-13.237,113.913,0.0539,0.854,0.00164,0.105,0.479,0,9,4
1FQH1FxPwwIj9aKyPBDf9b,42,160768,False,0.655,0.147,-14.409,116.103,0.0371,0.88,0.0,0.266,0.328,1,8,4
4YgEwanzISFU4xa27saTux,47,304320,False,0.363,0.819,-3.128,122.527,0.0634,0.0591,0.0,0.0988,0.468,1,7,4
7pKMoXeiCv40wbrjII06VO,54,201508,False,0.473,0.263,-8.609,87.145,0.033,0.814,0.0,0.142,0.315,1,9,4
5MYPzdIWgx3pMLRGlq2fVq,73,241132,False,0.676,0.768,-5.695,105.999,0.0294,0.149,0.00147,0.345,0.493,0,5,4
2Qw1KFrJ1q6qHXxWGh51kC,56,263710,False,0.41,0.221,-11.673,139.529,0.0315,0.768,0.0,0.106,0.228,1,5,3
66V40iz2mphPbYvuJVj13i,56,246345,False,0.439,0.217,-13.166,144.413,0.0413,0.933,0.0,0.126,0.373,1,2,4
4Bo6FwC7Oe9zywSZc6q7hO,59,257173,False,0.582,0.347,-14.769,97.957,0.0305,0.317,0.00678,0.111,0.0797,1,7,4
6Xbi3gOwMal0Ds3ETvBBwe,57,159012,False,0.426,0.127,-13.287,62.535,0.0648,0.863,4.3e-06,0.0993,0.149,1,6,5
6QXolVfFVjUHPp5TVzsjIF,56,178546,False,0.696,0.261,-12.107,136.053,0.0361,0.737,1.24e-05,0.11,0.361,0,9,3
71ehTADpxs85ULrZgSEKCy,57,268800,False,0.549,0.24,-7.778,119.58,0.0338,0.947,0.0,0.106,0.167,1,0,4
4zYkSXrfgJyrNkNv3mTiIZ,51,197850,False,0.541,0.192,-13.995,139.938,0.0282,0.893,0.0,0.193,0.317,0,0,4
1nFJAKHt0jgzVogbNJT3Zz,48,222400,False,0.662,0.711,-4.924,119.989,0.0279,0.0686,1.17e-05,0.085,0.352,1,5,4
1RZkqIEM5aV000fKgz9J46,52,142379,False,0.665,0.185,-13.852,82.474,0.0381,0.913,0.0,0.334,0.458,1,1,4
0n3E6m57nDZJDyUHllaMDp,54,194667,False,0.591,0.175,-12.959,139.902,0.038,0.927,0.0,0.133,0.352,1,6,4
2gBYjMXW65daBB1elr68JK,55,212400,False,0.489,0.183,-14.769,79.961,0.033,0.907,3.95e-05,0.106,0.486,1,0,4
1FF6TogE9ELY71XnLPoEv6,41,196304,False,0.618,0.083,-23.665,90.865,0.057,0.745,0.000123,0.146,0.597,1,4,4
6G8xunNOicxhPPq9sG2raG,49,230868,False,0.664,0.319,-8.149,105.036,0.0271,0.862,0.0,0.121,0.258,0,0,4
6LsHKNorX6fPBNcGxU1jQZ,37,186738,False,0.408,0.266,-12.9,143.651,0.0404,0.875,0.000498,0.104,0.35,0,10,4
1uxm47Qn1JhUWZHQfcY6w1,52,193536,False,0.623,0.132,-13.668,82.105,0.035,0.893,0.0,0.217,0.266,1,0,4
2nBrIzKacrNdIxs90FlsT1,58,196819,False,0.494,0.214,-11.041,125.981,0.0363,0.92,1.07e-05,0.107,0.35,1,7,3
5mdjfBsyzl78NQI4sI4IzR,48,201440,False,0.374,0.183,-13.225,82.042,0.0281,0.897,0.0387,0.109,0.134,1,9,4
7mQmu0JSoEyYU763IJXhIA,56,204998,False,0.559,0.455,-8.937,159.985,0.0306,0.421,2.08e-06,0.103,0.396,1,5,4
08feveJTNL1OMLSrdoHQ6Q,46,219093,False,0.642,0.408,-8.168,119.81,0.0396,0.729,0.0,0.185,0.411,1,10,4
4ngv7whSPSAwD8ZP3zMHsd,55,171800,False,0.48,0.618,-7.335,82.051,0.0501,0.844,8.93e-05,0.325,0.344,1,2,4
24UxG3p1Ghtc5ejJtGBoeL,54,211624,False,0.271,0.0937,-15.035,164.721,0.0367,0.939,0.0,0.108,0.147,1,0,5
4yRlTvPVfEyhXfp6GZurq9,57,196240,False,0.594,0.695,-8.872,104.977,0.0259,0.19,3.58e-06,0.119,0.172,1,8,4
5xQTEPjGsLuvwnnvyK3fAA,49,199459,False,0.574,0.344,-8.995,147.924,0.0345,0.421,0.0,0.0804,0.0987,1,4,3
3Mq1SOKwAPYgE0ZtPzvWZZ,55,169253,False,0.647,0.298,-7.91,106.244,0.0311,0.861,0.0,0.12,0.31,1,3,4
38ssTLOvoZyL4CLa4ImDG9,51,137066,False,0.486,0.0399,-21.56,95.066,0.0405,0.953,8.74e-06,0.115,0.155,1,0,3
0njuNwIyB3DoBHC0SFUkOr,39,128798,True,0.734,0.0423,-24.831,123.905,0.0583,0.916,0.0,0.108,0.14,1,4,4
5sdliaZjk3rVGuT13UVhxn,60,257972,False,0.711,0.231,-13.033,125.062,0.0346,0.832,0.00115,0.105,0.186,1,2,4
2Dz5WpEWA0vhnMmEPYiZ2y,60,146066,False,0.629,0.174,-9.697,134.295,0.141,0.616,0.0,0.118,0.305,1,6,1
5w8Cu20Yt1ZNQuVdcafTYC,53,172708,False,0.615,0.406,-12.619,166.035,0.0358,0.541,1.67e-05,0.0982,0.541,1,6,4
1FHCU1rDAeaPsBW9byjJ0Q,64,246280,False,0.503,0.357,-9.36,136.135,0.0272,0.727,0.0,0.128,0.438,1,3,4
0x26yM2rrvtoHGRXXzppx3,34,331984,False,0.45,0.183,-9.003,61.192,0.0309,0.762,3.41e-06,0.11,0.219,1,2,4
0Kt5AHOpQAkEsHAuPeB0le,50,216052,False,0.525,0.461,-9.489,147.997,0.0878,0.775,2.14e-06,0.362,0.202,0,5,4
07m8PuXxxv5J4qPEDq6ZkK,65,243933,False,0.555,0.934,-5.04,144.874,0.113,0.00268,0.0,0.122,0.422,1,9,4
1YjMWOorkBaP4MdKkKtp4y,56,199786,False,0.678,0.363,-10.9,75.004,0.0318,0.872,0.000101,0.0798,0.543,1,11,5
0KF5nzdiqZlxVK68MPITst,57,256933,False,0.555,0.452,-9.636,179.921,0.0554,0.694,0.0,0.0595,0.321,1,0,4
1pV4cJaYl9ovK0GcSjH1hy,43,279916,False,0.586,0.396,-9.953,142.591,0.0319,0.896,0.543,0.0992,0.16,1,10,3
2fSIF8CJhoc9CJhF9vJDXp,64,250866,False,0.588,0.142,-15.196,119.656,0.0329,0.863,0.000162,0.0953,0.288,1,7,4
6J0bdIZElZMymahgVWRE9B,58,94053,False,0.724,0.652,-6.869,106.911,0.0247,0.46,0.000142,0.101,0.75,1,3,4
5sVyefkGgQeYCgnqr4KslQ,64,231813,False,0.567,0.224,-10.024,124.44,0.0299,0.887,0.0,0.109,0.2,1,1,4
1MGIxsVtqK2npdPmI8Dj0D,35,150047,True,0.544,0.839,-8.991,87.609,0.0568,0.784,0.0,0.341,0.967,1,5,4
4M4suTUnAYZocl09XEKBZN,36,216773,False,0.555,0.68,-8.358,84.518,0.0323,0.126,0.000906,0.0506,0.903,0,10,4
2C9ePPz58he8jmYEod9pvT,54,145771,False,0.69,0.306,-9.193,115.671,0.0356,0.805,0.0,0.0968,0.424,1,9,4
4j0xGuo8Z47wfBiVunT6VR,43,279260,False,0.513,0.317,-17.036,84.853,0.0363,0.365,0.003,0.118,0.177,1,10,4
0JzOJIS7ktLq5Ux6LtYJuW,49,162963,False,0.494,0.152,-9.843,134.178,0.0313,0.947,0.0,0.123,0.304,1,3,4
298xJ2nBaWWS0Je5rtlSxT,55,166189,False,0.634,0.267,-7.396,143.514,0.044,0.841,0.0,0.11,0.391,1,11,4
33SH8ZC36EzoRstHbaFE72,54,244188,False,0.694,0.471,-8.62,95.003,0.0281,0.411,0.0,0.233,0.466,1,8,4
18PrtmAcNMgZNy1edWuXGb,55,165067,False,0.643,0.11,-14.28,101.995,0.0294,0.876,1.38e-05,0.112,0.152,1,6,4
4CU3t2c3TIpmzX44P1VCFi,39,208571,False,0.422,0.41,-14.151,83.952,0.0467,0.00855,0.0,0.104,0.354,0,6,4
0dnRlO7IDzbN9ixVld7hz6,51,189240,False,0.543,0.288,-8.608,95.435,0.0258,0.667,0.0,0.113,0.293,0,0,4
1XW1lKfocLOAUdp8rUQoNC,52,182553,False,0.332,0.282,-7.257,187.057,0.044,0.825,0.0,0.104,0.234,1,7,4
1TZBg0IBHvqfSAlHvVd8eH,56,183093,False,0.43,0.121,-15.148,91.211,0.0404,0.908,0.0,0.161,0.461,1,10,4
5j5OayPyUCnJSK0RynvqgK,48,243724,False,0.432,0.197,-9.251,163.985,0.0414,0.87,0.0,0.11,0.348,1,3,4
4WtqjjSiGYHORMr6VX3td1,41,322146,False,0.592,0.769,-5.268,102.033,0.0311,0.319,4.66e-06,0.137,0.385,1,2,4
0Pi3Ua6fJV1Yx5MGXhfybT,40,209554,False,0.733,0.297,-14.452,103.953,0.0359,0.935,2.75e-06,0.108,0.766,1,5,4
0c99BUd87HQfzgUUQqRyds,57,198403,False,0.394,0.249,-10.484,79.549,0.0396,0.927,0.0,0.115,0.329,1,5,4
7JRJOLKHz88pR0YS4pVCao,53,67746,False,0.41,0.234,-15.236,93.72,0.0421,0.798,0.00304,0.108,0.19,1,1,4
0xlyMQ56pZAoGuLCs7GH90,30,129032,False,0.48,0.158,-15.239,86.107,0.0807,0.809,0.886,0.117,0.498,1,8,4
5dH4xnErpUOIDrGySWGkfJ,49,218004,False,0.255,0.625,-8.31,84.611,0.0323,0.63,0.000211,0.0976,0.191,1,0,4
2Sg5gtKvSiRf7TBjI0ObF2,26,222911,False,0.524,0.328,-10.001,99.941,0.0403,0.817,0.0,0.118,0.599,1,11,4
2AHZHeLTPuGILKyr4l8uTU,53,206693,False,0.464,0.653,-7.514,162.196,0.101,0.199,0.0,0.0979,0.416,1,6,4
3JKLrIrHpbHtDU1oeYtbYD,52,246979,False,0.659,0.331,-8.987,105.01,0.0321,0.809,0.0,0.0996,0.0877,1,10,4
2CsHDQ1WFLQBBpIEuLcL3z,51,282950,False,0.592,0.49,-8.508,99.994,0.0263,0.395,0.0,0.333,0.437,1,10,4
24Gm1mIhO28NmgT17S95JE,35,222626,False,0.467,0.851,-4.203,93.873,0.0526,0.000353,0.0,0.33,0.644,1,6,4
6j9kSGlYLZdZ9sZkY9DjzY,54,219692,False,0.564,0.391,-7.655,130.03,0.0311,0.478,0.0,0.127,0.101,1,5,4
2UJy2HHo4afrQbI5FizxLM,50,170786,False,0.498,0.384,-10.752,79.856,0.0976,0.818,0.000937,0.13,0.25,1,4,4
7HSk4yGZxfjOkHyOvZrBQZ,53,70133,False,0.386,0.428,-9.949,172.311,0.0295,0.951,0.882,0.162,0.73,0,10,4
2Jhx81CSHw8xWwBqRM2mZR,48,200346,False,0.702,0.259,-9.73,120.102,0.0403,0.878,5.34e-06,0.108,0.246,1,2,4
5P6ZBMWS66FVo6deJaDdHy,49,229653,False,0.747,0.265,-14.141,138.017,0.0354,0.745,0.0169,0.11,0.2,1,1,4
5SgFX13gtlQfsNUpoPshwD,35,354213,False,0.522,0.498,-7.247,145.908,0.0257,0.0758,1.51e-06,0.25,0.221,1,7,4
7vu53hQrIoH7UGeh6qcct1,60,183969,False,0.715,0.438,-6.147,81.07,0.0373,0.353,1.75e-06,0.108,0.447,0,10,4
55RMhrPQYA6vLu5YMgXxFD,65,221538,False,0.642,0.374,-10.606,129.863,0.032,0.423,1.54e-06,0.435,0.0979,1,5,4
2KsdoMZsL2ajnjjYUWm1ZT,52,192545,False,0.354,0.415,-6.578,175.537,0.0289,0.797,0.0,0.107,0.421,1,9,4
2fPb58e6f8KxejYDCaARwS,57,233266,False,0.447,0.158,-7.571,140.942,0.036,0.872,1.58e-06,0.0816,0.142,1,2,3
4NxUuupOGPquDhy1yFIZK3,59,193695,False,0.687,0.748,-4.54,88.944,0.0785,0.24,0.0,0.373,0.872,1,3,4
0avtLG17MT8kDf9xc67Niv,50,205800,False,0.588,0.914,-7.442,128.553,0.0341,0.832,0.856,0.103,0.971,1,7,4
6jI7y83WjuyBne9b3IvdSs,49,272612,False,0.456,0.205,-8.437,117.663,0.0313,0.92,0.00011,0.149,0.161,1,1,4
0ngtyvPUKR4YTtkVKvZP02,54,211240,False,0.512,0.248,-10.359,109.692,0.0275,0.75,2.96e-05,0.114,0.158,1,2,3
5PoaNLRYLL7rywHSPUOZs8,52,204293,False,0.582,0.282,-9.229,118.019,0.0316,0.793,2.01e-06,0.0744,0.278,1,0,4
6DwgZO7AMYelPFwr8WPhpg,46,252386,False,0.568,0.18,-11.707,112.033,0.0284,0.758,6.17e-05,0.111,0.228,1,7,4
5X3w2MfxgMTZkn2mTPQs0u,62,203253,False,0.71,0.271,-9.541,131.88,0.0283,0.658,4.59e-06,0.115,0.686,1,7,4
5PCwedwyeLZQ6xAUIKbwos,32,291332,False,0.574,0.704,-4.65,117.086,0.0318,0.0931,0.000281,0.136,0.338,1,0,4
32kyGOJpEOTFKR9wvPSsxJ,33,172373,False,0.64,0.895,-3.068,115.941,0.0316,0.273,0.0,0.247,0.94,1,9,4
0ifc4mq2mVNefgQFmtXQpt,58,161328,False,0.669,0.854,-5.899,120.035,0.0431,0.0653,0.0,0.288,0.706,1,4,4
2gJ3ZOaiWr3jGHwevufOxr,57,220306,False,0.615,0.358,-9.694,146.06,0.0552,0.705,0.0,0.113,0.432,1,5,4
37jsciEAFxwyjXx0kV6aO6,34,192392,False,0.415,0.619,-7.624,77.009,0.123,0.946,2.75e-05,0.799,0.739,0,2,4
22KbVMZekQbkrHGrubQTpQ,55,207228,False,0.565,0.895,-5.354,149.919,0.04,0.194,0.0,0.101,0.592,1,0,4
4RiKD76gS8huCzwWqw0EGC,33,122874,False,0.586,0.702,-4.418,177.598,0.132,0.59,0.0,0.146,0.644,1,0,4
3XFhSbm8EdZD6Cjrm1dNJQ,33,223015,False,0.564,0.604,-5.055,113.091,0.0549,0.0287,4.74e-06,0.108,0.341,1,7,4
3nImoHhXBOqYcdTN8gt9eE,0,155000,False,0.543,0.359,-6.571,109.735,0.0302,0.651,0.0,0.0981,0.346,1,8,4
0B3g35bVxJ42Y0W0I5WBIU,0,155000,False,0.543,0.359,-6.571,109.735,0.0302,0.651,0.0,0.0981,0.346,1,8,4
1igSa6QILI1jyE970ZMYW1,0,155000,False,0.543,0.359,-6.571,109.735,0.0302,0.651,0.0,0.0981,0.346,1,8,4
4AYITlwiumljGdv0NIGR4T,52,224170,False,0.638,0.287,-11.174,128.025,0.0412,0.81,0.0,0.0804,0.445,0,8,4
3YvutLE6lwEyW4WMF5FIi6,21,239004,False,0.515,0.46,-11.261,140.067,0.0436,0.891,0.14,0.0874,0.259,0,9,4
3geIJghtdmVc7GeJio1xlj,50,181311,False,0.622,0.221,-14.335,131.827,0.0583,0.901,0.0,0.107,0.297,1,9,4
1yycinn2WICj4UKGQ9xPjD,55,144653,False,0.44,0.0353,-20.858,181.988,0.0522,0.99,0.00312,0.108,0.362,1,6,4
5Z8O4RFAmjA13jrOYIgyXA,46,235135,False,0.457,0.064,-19.928,147.824,0.0339,0.941,0.108,0.107,0.0647,1,6,3
1ABd3bWsG4FCKePjXeVfJG,56,248360,False,0.649,0.821,-6.483,121.938,0.0313,0.0302,0.000141,0.0843,0.661,0,1,4
4I18rXWixQBWc8JhTqx6Xn,40,198344,False,0.495,0.329,-11.661,72.992,0.0386,0.652,7.61e-05,0.0606,0.0919,1,7,4
3IORLAm07yxo4T7B8cRET3,21,239697,False,0.71,0.615,-8.23,90.263,0.133,0.0384,0.0,0.283,0.746,1,0,4
4sAX65hbNtEC1lceCdGuMt,55,186334,False,0.69,0.204,-12.427,139.587,0.0301,0.932,1.73e-06,0.119,0.525,1,7,4
7vg5fesQdq5I7Z7XGdyJd5,50,226877,False,0.596,0.195,-11.02,82.114,0.0264,0.926,0.0,0.139,0.176,1,7,4
6Xrq1dAFgZcSi5HuuHe27i,41,273260,False,0.66,0.743,-8.302,130.025,0.0506,0.0329,0.00136,0.098,0.445,1,9,4
2TRXV6DoQLjdRrBR6ED6NP,44,196920,False,0.733,0.657,-6.843,109.954,0.0272,0.013,6.73e-05,0.317,0.433,1,2,4
6xXvAzowcCQmoKdDr1oIFJ,57,145056,False,0.589,0.296,-9.335,165.799,0.083,0.842,0.0,0.0736,0.611,1,0,3
5L4G3nwKkd4wykW4BV9sVe,33,196026,False,0.686,0.377,-9.59,92.042,0.0589,0.638,0.0,0.128,0.551,1,9,4
0QzY6rP7C8IWMnpEyuQmC6,56,193027,False,0.659,0.338,-10.367,145.877,0.0376,0.842,0.0,0.277,0.495,0,6,4
3XdStlaHnq3JrmQDCRqEET,32,233280,False,0.732,0.83,-6.63,111.664,0.0309,0.201,3.04e-05,0.0802,0.871,1,0,4
4h3rI4uxGsbA4LsLt1nB2t,35,213091,False,0.522,0.202,-13.38,147.992,0.0861,0.918,0.0,0.185,0.457,1,9,4
2KhS0LVOw9ralhfbcIi7vL,55,253546,False,0.565,0.698,-8.596,120.013,0.0295,0.54,0.0183,0.124,0.155,1,0,4
6fPblqm2OhtEKvaUEQzLzJ,33,317400,False,0.474,0.408,-11.42,143.881,0.0332,0.603,2.77e-05,0.104,0.238,1,7,4
0wFSrH6x1iQOdUljUueAcd,46,167616,False,0.543,0.244,-8.062,126.341,0.0511,0.864,0.0,0.112,0.29,1,0,3
1wSZdWFZphxDh6iJhWlIUi,38,211672,False,0.672,0.644,-9.063,148.135,0.236,0.795,0.0,0.146,0.549,1,11,4
5ZpSUdy5wL5Hvwsqz6JCAt,65,274245,False,0.515,0.769,-5.696,153.046,0.031,0.0456,0.00436,0.0961,0.644,1,7,4
3mDvi0k4LuCA7ViLf3Qb3O,60,170040,False,0.759,0.684,-5.751,107.948,0.0315,0.269,0.0,0.13,0.759,1,0,4
5D6xoqZwDoqRO5V9rNgxFO,54,267765,False,0.62,0.21,-9.633,98.558,0.0274,0.911,2.22e-06,0.108,0.163,0,11,3
09t3kwndNebf3RV8DZ5pw3,37,250146,False,0.497,0.254,-11.716,110.864,0.0341,0.891,0.0441,0.122,0.0676,0,8,3
